0;Mission type;Operator;COSPAR ID;SATCAT no.;Mission duration;Spacecraft;Manufacturer;Launch mass;Landing mass;Crew size;Members;Callsign;EVAs;EVA duration;Launch date;Rocket;Launch site;Recovered by;Landing date;Landing site;Referencesystem;Periselene;Aposelene;Epoch;Spacecraft component;Orbital insertion;Orbital departure;Orbits;Return launch;Sample mass;Surface EVAs;Distance covered;Docking date;Undocking date;Mass;Distance travelled;Orbits completed;Payload mass;Destroyed;Regime;Perigee;Apogee;Inclination;Period;Decay date;Names;Spacecraft type;Time docked;Contractor;Website;Dry mass;Dimensions;Power;Disposal;Deactivated;Semi-major axis;Eccentricity;RAAN;Argument of perigee;Mean anomaly;Mean motion;Revolution no.;Type;Diameter;Wavelengths;Instruments;DIRBE;FIRAS;DMR;Bus;Declared;Focal length;Collecting area;Resolution;ACIS;HRC;HETG;LETG;Deployment date;Entered service;Velocity;Focal ratio;NICMOS;ACS;WFC3;COS;STIS;FGS;Perihelion;Aphelion;IRAC;IRS;MIPS;Last contact;Recovery date;RPI;LENA;MENA;HENA;FUV;EUV;SA;LRS;CPC;Repeat interval;;AMR-2;DORIS;GPSP;LRA;CARMEN-3;LPT;Deployed from;Argument of perihelion;Bandwidth;ESA;TEAMS;HILT;LEICA;MAST;PET;Name;K band (23 GHz);Ka band (33 GHz);Q band (41 GHz);V band (61 GHz);W band (94 GHz);Impact site;Impact date;CRaTER;DLRE;LAMP;LEND;LOLA;LROC;Mini-RF;Harvard designation;Closest approach;Distance;Periareion;Apoareion;Band;RA;RAC;TEGA;MARDI;MET;SSI;MECA;OCAMS;OLA;OTES;OVIRS;REXIS;TAGSAM;CIDA;DFMI;SSC;DSE;NavCam;FC;VIR;GRaND;Atmospheric entry;NIMS;UVS;PPR;DDS;EPD;HIC;MAG;PLS;PWS;Perijove;Apojove;MWR;JIRAM;GRAV;JADE;JEDI;Waves;Pericytherion;Apocytherion;Perihermion;Apohermion;Argument of periapsis;Alice;LORRI;SWAP;PEPSSI;REX;Ralph;SDC;HMV;-;CPI;CRT;GTT;TRD;AMD;IPP;Longitude;Periapsis;Apoapsis;CDS;CELIAS;COSTEP;EIT;ERNE;GOLF;LASCO;MDI;SUMER;SWAN;UVCS;VIRGO;SECCHI;IMPACT;PLASTIC;S/WAVES;SWEAP;SPC;SPAN;WISPR;FIELDS;NIRCam;NIRSpec;MIRI;NIRISS;SI;G1;G2;BAT;XRT;UVOT;Slot;SEIS;HP3;RISE;TWINS;Altitude;PIMS;ICEMAG;MISE;EIS;REASON;E-THEMIS;MASPEX;Europa-UVS;SUDA;;;;
Stardust_(spacecraft);Sample return;NASA/ JPL;1999-003A;25618;Stardust: 6years, 11months, 7days  NExT: 4years, 2months, 7days  Total: 12years, 1month, 17days;0;Lockheed Martin  University of Washington;390.599kg (861lb);0;0;0;0;0;0;7 February 1999, 21:04:15.238(1999-02-07UTC21:04:15)UTC;Delta II 7426-9.5 #266;Cape Canaveral SLC-17;0;Capsule: 15 January 2006, 10:12UTC;Utah Test and Training Range4021.9N 11331.25W / 40.3650N 113.52083W / 40.3650;-113.52083;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Discovery 4  Stardust-NExT;0;0;Lockheed Martin Space Systems;stardust.jpl.nasa.gov  stardustnext.jpl.nasa.gov;305.397kg (673lb);330W (Solar array / NiH2 batteries);Decommissioned;Spacecraft: 24 March 2011, 23:33(2011-03-24UTC23:34)UTC;0;0;0;0;0;0;0;0;0;0;InstrumentsCIDA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ASI;2,523kg (5,562lb);0;~885watts (BOL) ~670watts (2010)  ~663watts (EOM/2017);Controlled entry into Saturn;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;September 15, 2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Dawn_(spacecraft);Multi-target orbiter;NASA/ JPL;2007-043A;32249;Planned: 9 years  Elapsed: 11years, 6days;0;1,217.7kg (2,684.6lb);0;0;0;0;0;0;September 27, 2007, 11:34(2007-09-27UTC11:34)UTC;Delta II 7925H;Cape Canaveral SLC-17B;0;0;0;0;0;0;0;0;March 6, 2015, 12:29UTC;September 5, 2012, 06:26UTC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;United Launch Alliance;http://dawn.jpl.nasa.gov/;747.1kg (1,647.1lb);10,000 watts at 1 AU  1,300 watts at 3 AU;0;0;0;0;0;0;0;0;0;0;0;0;InstrumentsFC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Galileo_(spacecraft);Jupiter orbiter;NASA;1989-084B;20298;Planned: 8years, 1month, 19days;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Juno_(spacecraft);Jupiter orbiter;NASA/ JPL;2011-040A;37773;Planned: 7 years  Elapsed: 7years, 1month, 29days  Cruise: 4years, 10months, 29days  Science phase: 4 years (extended until July 2021);0;Lockheed Martin;3,625kg (7,992lb);0;0;0;0;0;0;August 5, 2011, 16:25(2011-08-05UTC16:25)UTC;Atlas V 551 (AV-029);Cape Canaveral SLC-41;0;0;0;0;0;0;0;0;July 5, 2016, 03:53UTC   2years, 2months, 29days ago;0;37 (planned);0;0;0;0;0;0;0;0;0;0;0;0;0;0;90 degrees (polar orbit);0;0;0;0;0;United Launch Alliance;nasa.gov/juno (NASA)missionjuno.swri.edu (SwRI);1,593kg (3,512lb);0;0;0;0;0;0;0;0;0;0;0;0;InstrumentsMWR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Magellan_(spacecraft);Venus orbiter;NASA/ JPL;1989-033B;19969;4 years, 5 months, 8 days, 13 hours, 18 minutes;0;Martin MariettaHughes Aircraft;3,449 kilograms (7,604lb);0;0;0;0;0;0;May 4, 1989, 18:47:00(1989-05-04UTC18:47Z)UTC;Space Shuttle AtlantisSTS-30 / IUS;Kennedy LC-39B;0;0;0;Cytherocentric;0;0;0;0;August 10, 1990, 17:00:00UTC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;85.5;3.26 hours;October 13, 1994, 10:05:00(1994-10-13UTC10:06Z)UTC;0;0;0;0;www2.jpl.nasa.gov/magellan/;1,035 kilograms (2,282lb);0;about 1,030 watt;Controlled entry into Venus;0;4,028.5 kilometers (2,503.2mi);0.39177;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;295 kilometers (183mi);7,762 kilometers (4,823mi);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
Mariner_1;Venus flyby;NASA / JPL;0;0;4 minutes, 53 secondsFailed to orbit;0;Jet Propulsion Laboratory;202.8 kilograms (447lb);0;0;0;0;0;0;July 22, 1962, 09:21:23(1962-07-22UTC09:21:23Z) UTC;Atlas LV-3 Agena-B;Cape Canaveral LC-12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Marinerbased on Ranger Block I;0;0;0;0;0;220 watts (at Venus encounter);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
Mariner_2;Planetary flyby;NASA / JPL;1962-041A;374;4months, 7days;0;Jet Propulsion Laboratory;202.8 kilograms (447lb);0;0;0;0;0;0;August 27, 1962, 06:53:14(1962-08-27UTC06:53:14Z)UTC;Atlas LV-3 Agena-B;Cape Canaveral LC-12;0;0;0;Heliocentric;0;0;December 27, 1962;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Marinerbased on Ranger Block I;0;0;0;0;0;220watts (at Venus encounter);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;105,464,560 kilometers (56,946,310 nautical miles);0;0;0;0;January 3, 1963(1963-01-04);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1962 Alpha Rho 1;December 14, 1962;34,773 kilometers (18,776 nautical miles);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
Mariner_10;Planetary exploration;NASA / JPL;1973-085A;6919;1 year, 4 months, 21 days;0;Jet Propulsion Laboratory;502.9 kilograms (1,109lb);0;0;0;0;0;0;November 3, 1973, 05:45:00(1973-11-03UTC05:45Z)UTC;Atlas SLV-3D Centaur-D1A;Cape Canaveral LC-36B;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;820watts (at Venus encounter);Decommissioned;March 24, 1975(1975-03-25);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;March 16, 1975;327 kilometers (203mi);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
MESSENGER;Mercury probe;NASA;2004-030A;28391;Total:10 years, 8 months and 27 daysAt Mercury:4 years, 1 month and 14 daysEn route: 7 yearsPrimary mission: 1 yearFirst extension: 1 year Second extension: 2 years;0;Applied Physics Laboratory;1,107.9kg (2,443lb);0;0;0;0;0;0;August 3, 2004, 06:15:56(2004-08-03UTC06:15:56Z)UTC;Delta II 7925H-9.5;Cape Canaveral SLC-17B;0;0;0;Hermiocentric;0;0;Jan 1, 2000;0;March 18, 2011, 01:00UTC;0;0;0;0;0;0;0;0;0;0;0;0;April 30, 2015;0;0;0;80 degrees;12 hours;0;0;0;0;0;messenger.jhuapl.edu;0;0;450watts;Deorbited;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;April 4, 2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;September 29, 2009;228 kilometers (142mi);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;200 kilometers (120mi);10,300 kilometers (6,400mi);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
New_Horizons;NASA;2006-001A;28928;Primary mission: 9.5years  Elapsed: 12years, 8months, 14days;0;APL/ SwRI;478kg (1,054lb);0;0;0;0;0;0;January 19, 2006, 19:00(2006-01-19UTC19)UTC;Atlas V (551) AV-010;Cape Canaveral SLC-41;0;0;0;0;0;0;January 1, 2017 (JD 2457754.5);0;0;0;0;0;0;0;0;0;0;0;0;0;30.4kg (67lb);0;0;0;0;2.23014;0;0;0;0;0;International Launch Services;pluto.jhuapl.edu  nasa.gov/newhorizons;401kg (884lb);228 watts;0;0;0;1.41905;225.016;0;0;0;0;0;0;0;InstrumentsAlice;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Pioneer_5;Interplanetary space research;NASA;1960-001A;27;50 days (launch day to last contact day);0;TRW;43 kilograms (95lb);0;0;0;0;0;0;March 11, 1960, 13:00:07(1960-03-11UTC13:00:07Z)UTC;Thor DM-18 Able IV;Cape Canaveral LC-17A;0;0;0;Heliocentric;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.35degrees;311.6days;0;0;0;0;0;0;0;0;0;0;0;0;0.1689;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7061 astronomical units (105,630,000km; 65,640,000mi);0.9931 astronomical units (148,570,000km; 92,310,000mi);0;0;0;April 30, 1960(1960-05-01);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1960 Alpha 1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Pioneer_6,_7,_8,_and_9;Interplanetary space;NASA;1965-105A (Pioneer 6)1966-075A (Pioneer 7)1967-123A (Pioneer 8)1968-100A (Pioneer 9);0;0;0;TRW;146, 138, 146, 147 kg;0;0;0;0;0;0;Pioneer 6: December 16, 1965, 07:31:00(1965-12-16UTC07:31Z)UTCPioneer 7: August 17, 1966, 15:20:00(1966-08-17UTC15:20Z)UTCPioneer 8: December 13, 1967, 14:08:00(1967-12-13UTC14:08Z)UTC Pioneer 9: November 08, 1968, 09:46:00(1968-11-08UTC09:46Z)UTC;Delta-E;Cape Canaveral LC-17A;0;0;0;Heliocentric;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;79 W;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;between 0.75 to 1 AU;between 0.99 to 1.2 AU;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
Pioneer_10;Outer Solar System andheliosphere exploration;NASA / ARC;1972-012A;5860;30years, 10months, 22days;0;TRW;258.8 kilograms (571lb);0;0;0;0;0;0;March2,1972(1972-03-02) (46years, 7months and 1day ago);Atlas SLV-3C Centaur-D Star-37E;Cape Canaveral LC-36A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Pioneer Project website (archived) NASA Archive page;0;0;155watts (at launch);0;0;0;0;0;0;0;0;0;0;0;0;InstrumentsHMV;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Pioneer_11;Planetary and heliosphere exploration;NASA / ARC;1973-019A;6421;22years, 5months, 25days;0;TRW;259 kilograms (571lb);0;0;0;0;0;0;April 6, 1973, 02:11:00(1973-04-06UTC02:11Z)UTC;Atlas SLV-3D Centaur-D1A Star-37E;Cape Canaveral LC-36B;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Pioneer Project website(archived) NASA Archive page;0;0;155watts (at launch);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;September 30, 1995(1995-10-01);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;September 1, 1979;21,000 kilometers (13,000 miles);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
Voyager_1;Outer planetary, heliosphere, and interstellar medium exploration;NASA / Jet Propulsion Laboratory;1977-084A;10321;41years and 29days elapsed;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Voyager_2;Planetary exploration;NASA / JPL;1977-076A;10271;41years, 1month and 15days elapsedPlanetary mission: 12years, 1month, 12daysInterstellar mission: 29years and 3days elapsed (continuing);0;Jet Propulsion Laboratory;825.5 kilograms (1,820lb);0;0;0;0;0;0;August 20, 1977, 14:29:00(1977-08-20UTC14:29Z)UTC;Titan IIIE;Cape Canaveral LC-41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;voyager.jpl.nasa.gov;0;0;420watts;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;August 25, 1989, 03:56:36 UTC;4,951km (3,076mi);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
Genesis_(spacecraft);Sample return mission;2001-034A;26884;0;0;Lockheed Martin Space Systems;0;0;0;0;0;0;0;August8,2001(2001-08-08) 16:13:40 UTC(17years, 1month and 22days ago);Delta II 7326;Cape Canaveral SLC-17;0;September8,2004(2004-09-08), after 16:55 UTC(14years and 22days ago);Dugway Proving Ground, Utah401119N 1131246W / 40.18861N 113.21278W / 40.18861;-113.21278;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;genesismission.jpl.nasa.gov;494 kilograms (1,089lb);0;254 W (Solar array / Ni-H2 battery);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
Solar_Dynamics_Observatory;Solar research;NASA GSFC;2010-005A;36395;0;0;3,100 kilograms (6,800lb);0;0;0;0;0;0;11 February 2010, 15:23:00(2010-02-11UTC15:23Z)UTC;Atlas V 401;Cape Canaveral SLC-41;0;0;0;Geocentric;0;0;24 January 2015, 10:48:18UTC;0;0;0;0;0;0;0;0;0;0;0;0;0;290 kilograms (640lb);0;Geosynchronous;35,783 kilometers (22,235mi);35,804 kilometers (22,248mi);28.05degrees;1436.14minutes;0;0;0;0;ULA;http://sdo.gsfc.nasa.gov;1,700 kilograms (3,700lb);0;0;0;0;42,164.71 kilometers (26,199.94mi);0.0002484;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;102west;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
Solar_and_Heliospheric_Observatory;Solar observation;ESA/ NASA;1995-065A;23726;3 years planned22years, 9months and 27days elapsed;0;Matra Marconi Space;1,850kg (4,080lb);0;0;0;0;0;0;08:08, December2,1995(1995-12-02T08:08);Atlas IIAS AC-121;Cape Canaveral LC-36B;0;0;0;0;0;planned;0;0;0;0;0;0;0;0;0;0;0;0;0;610kg (1,340lb);0;Halo orbit;0;0;0;0;0;0;0;0;0;sohowww.nascom.nasa.gov;0;1500watts;0;0;0;0;0;0;0;0;0;0;0;0;InstrumentsCDS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
